sample_index,ros_time_sec,elapsed_sec,joint_state_valid,joint_state_stamp_sec,joint_state_age_sec,joint_state_observed_count,joint__waist_yaw_joint,joint__waist_yaw_joint__observed,joint__waist_roll_joint,joint__waist_roll_joint__observed,joint__waist_pitch_joint,joint__waist_pitch_joint__observed,joint__left_shoulder_pitch_joint,joint__left_shoulder_pitch_joint__observed,joint__left_shoulder_roll_joint,joint__left_shoulder_roll_joint__observed,joint__left_shoulder_yaw_joint,joint__left_shoulder_yaw_joint__observed,joint__left_elbow_joint,joint__left_elbow_joint__observed,joint__right_shoulder_pitch_joint,joint__right_shoulder_pitch_joint__observed,joint__right_shoulder_roll_joint,joint__right_shoulder_roll_joint__observed,joint__right_shoulder_yaw_joint,joint__right_shoulder_yaw_joint__observed,joint__right_elbow_joint,joint__right_elbow_joint__observed,joint__left_hip_pitch_joint,joint__left_hip_pitch_joint__observed,joint__left_hip_roll_joint,joint__left_hip_roll_joint__observed,joint__left_hip_yaw_joint,joint__left_hip_yaw_joint__observed,joint__right_hip_pitch_joint,joint__right_hip_pitch_joint__observed,joint__right_hip_roll_joint,joint__right_hip_roll_joint__observed,joint__right_hip_yaw_joint,joint__right_hip_yaw_joint__observed,human_valid,human_stamp_sec,human_age_sec,human_source_frame,human_frame_id,human_received_count,human_used_count,human_00_present,human_00_fresh,human_00_name,human_00_a_x_m,human_00_a_y_m,human_00_a_z_m,human_00_b_x_m,human_00_b_y_m,human_00_b_z_m,human_00_radius_m,human_01_present,human_01_fresh,human_01_name,human_01_a_x_m,human_01_a_y_m,human_01_a_z_m,human_01_b_x_m,human_01_b_y_m,human_01_b_z_m,human_01_radius_m,human_02_present,human_02_fresh,human_02_name,human_02_a_x_m,human_02_a_y_m,human_02_a_z_m,human_02_b_x_m,human_02_b_y_m,human_02_b_z_m,human_02_radius_m,human_03_present,human_03_fresh,human_03_name,human_03_a_x_m,human_03_a_y_m,human_03_a_z_m,human_03_b_x_m,human_03_b_y_m,human_03_b_z_m,human_03_radius_m,human_04_present,human_04_fresh,human_04_name,human_04_a_x_m,human_04_a_y_m,human_04_a_z_m,human_04_b_x_m,human_04_b_y_m,human_04_b_z_m,human_04_radius_m,human_05_present,human_05_fresh,human_05_name,human_05_a_x_m,human_05_a_y_m,human_05_a_z_m,human_05_b_x_m,human_05_b_y_m,human_05_b_z_m,human_05_radius_m,human_06_present,human_06_fresh,human_06_name,human_06_a_x_m,human_06_a_y_m,human_06_a_z_m,human_06_b_x_m,human_06_b_y_m,human_06_b_z_m,human_06_radius_m,human_07_present,human_07_fresh,human_07_name,human_07_a_x_m,human_07_a_y_m,human_07_a_z_m,human_07_b_x_m,human_07_b_y_m,human_07_b_z_m,human_07_radius_m,human_08_present,human_08_fresh,human_08_name,human_08_a_x_m,human_08_a_y_m,human_08_a_z_m,human_08_b_x_m,human_08_b_y_m,human_08_b_z_m,human_08_radius_m,human_09_present,human_09_fresh,human_09_name,human_09_a_x_m,human_09_a_y_m,human_09_a_z_m,human_09_b_x_m,human_09_b_y_m,human_09_b_z_m,human_09_radius_m,human_10_present,human_10_fresh,human_10_name,human_10_a_x_m,human_10_a_y_m,human_10_a_z_m,human_10_b_x_m,human_10_b_y_m,human_10_b_z_m,human_10_radius_m,odom_valid,odom_stamp_sec,odom_age_sec,odom_frame_id,odom_child_frame_id,odom_x_m,odom_y_m,cbf_enabled,external_enabled,workspace_valid,workspace_stamp_sec,workspace_age_sec,workspace_frame_id,workspace_child_frame_id,workspace_enabled,workspace_capture_pending,workspace_generation,workspace_center_x_m,workspace_center_y_m,workspace_center_z_m,workspace_qx,workspace_qy,workspace_qz,workspace_qw,workspace_radius_m,workspace_activation_valid,workspace_activation_generation,workspace_activation_stamp_sec,workspace_activation_center_x_m,workspace_activation_center_y_m,tf_valid,tf_stamp_sec,tf_age_sec,tf_world_frame,tf_pelvis_frame,tf_world_pelvis_tx_m,tf_world_pelvis_ty_m,tf_world_pelvis_tz_m,tf_world_pelvis_qx,tf_world_pelvis_qy,tf_world_pelvis_qz,tf_world_pelvis_qw,collision_geometry,internal_margin_phi_m,external_margin_phi_m,external_torso_margin_phi_m,human_timeout_sec,tf_stale_timeout_sec
1956,1784924170.923263,195.70398372597992,1,1784924170.9226897,0.0005733966827392578,17,0.10542099922895432,1,0.0581052340567112,1,0.23293235898017883,1,0.4761931896209717,1,0.4094669222831726,1,-0.1967570036649704,1,-0.2994977831840515,1,-0.5511904954910278,1,-0.33192896842956543,1,0.037762295454740524,1,0.35468512773513794,1,-0.1566092073917389,1,-0.03138013184070587,1,-0.0438852421939373,1,-0.11170618236064911,1,-0.018869668245315552,1,0.04305518791079521,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924170.8917785,0.03148460388183594,world,pelvis,4.600553790324019,-1.5631560593438496,1,0,1,1784923961.1971903,209.72607278823853,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924170.8917785,0.03148460388183594,world,pelvis,4.600553790324019,-1.5631560593438496,0.7063754202670565,-0.013964978272084705,-0.03352548284794833,0.980997395617261,-0.1905915296486789,capsules,0.05,0.5,0.1,0.5,0.5
1957,1784924171.023263,195.80398244969547,1,1784924171.0224648,0.0007982254028320312,17,0.10878236591815948,1,0.07976466417312622,1,0.2390289157629013,1,0.4578453302383423,1,0.4094429612159729,1,-0.19766780734062195,1,-0.28351080417633057,1,-0.522128701210022,1,-0.28728771209716797,1,0.22617828845977783,1,0.38009169697761536,1,-0.1582564115524292,1,-0.03119264729321003,1,-0.04434056580066681,1,-0.11474614590406418,1,-0.018579915165901184,1,0.04317571595311165,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924170.9918103,0.03145265579223633,world,pelvis,4.5933589475197465,-1.56913029569754,1,0,1,1784923961.1971903,209.8260726928711,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924170.9918103,0.03145265579223633,world,pelvis,4.5933589475197465,-1.56913029569754,0.7043686267900442,-0.0026651483201359247,-0.04074297531237154,0.9788602883002293,-0.2004131805443922,capsules,0.05,0.5,0.1,0.5,0.5
1958,1784924171.1232946,195.90401676576585,1,1784924171.1221771,0.0011174678802490234,17,0.1102420836687088,1,0.083191879093647,1,0.23881812393665314,1,0.41883668303489685,1,0.40788501501083374,1,-0.19884227216243744,1,-0.23441144824028015,1,-0.4557720720767975,1,-0.24750007688999176,1,0.39829573035240173,1,0.34889674186706543,1,-0.15798857808113098,1,-0.03118412382900715,1,-0.045786891132593155,1,-0.11734417080879211,1,-0.016381211578845978,1,0.03980095684528351,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924171.0917978,0.03149676322937012,world,pelvis,4.576490731750669,-1.5757068250413078,1,0,1,1784923961.1971903,209.92610430717468,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924171.0917978,0.03149676322937012,world,pelvis,4.576490731750669,-1.5757068250413078,0.7018683481414358,0.0006543595016412775,-0.033724216351709156,0.975777890295929,-0.21614753723957084,capsules,0.05,0.5,0.1,0.5,0.5
1959,1784924171.223267,196.0039864704013,1,1784924171.2220566,0.0012104511260986328,17,0.10694767534732819,1,0.08168008178472519,1,0.23872025310993195,1,0.3923395574092865,1,0.4059675335884094,1,-0.19914187490940094,1,-0.18443723022937775,1,-0.3528755009174347,1,-0.2356596738100052,1,0.505902111530304,1,0.2790646553039551,1,-0.15914027392864227,1,-0.03208746761083603,1,-0.0418228916823864,1,-0.12176349759101868,1,-0.01693514734506607,1,0.04045715928077698,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924171.1585133,0.06475377082824707,world,pelvis,4.538057281218208,-1.6287971098343768,1,0,1,1784923961.1971903,210.02607679367065,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924171.1585133,0.06475377082824707,world,pelvis,4.538057281218208,-1.6287971098343768,0.7005509468834894,0.001487445367356177,-0.022022807494437975,0.971650695064027,-0.23538842417998232,capsules,0.05,0.5,0.1,0.5,0.5
1960,1784924171.3232245,196.1039446638897,1,1784924171.3227727,0.00045180320739746094,17,0.08430198580026627,1,0.08167551457881927,1,0.23867648839950562,1,0.37667617201805115,1,0.40313923358917236,1,-0.20083165168762207,1,-0.14257632195949554,1,-0.2361491620540619,1,-0.2842797040939331,1,0.5825412273406982,1,0.18787670135498047,1,-0.1592608094215393,1,-0.03300786018371582,1,-0.043095119297504425,1,-0.12061179429292679,1,-0.019295774400234222,1,0.04262664541602135,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924171.2633898,0.05983471870422363,world,pelvis,4.463027951687987,-1.7388487614261008,1,0,1,1784923961.1971903,210.12603425979614,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924171.26339,0.05983448028564453,world,pelvis,4.463027951687987,-1.7388487614261008,0.7060575471582331,-0.0023291459308243385,-0.017314292815355452,0.9651111126830001,-0.2612572114206965,capsules,0.05,0.5,0.1,0.5,0.5
1961,1784924171.4235337,196.20426354557276,1,1784924171.4224606,0.0010731220245361328,17,0.06923609972000122,1,0.0755145475268364,1,0.23881834745407104,1,0.32098549604415894,1,0.4034508466720581,1,-0.21526065468788147,1,-0.11349061131477356,1,-0.1513967216014862,1,-0.4132899045944214,1,0.647339940071106,1,0.1254388839006424,1,-0.1574796885251999,1,-0.03527474030852318,1,-0.03796602413058281,1,-0.12082606554031372,1,-0.021110985428094864,1,0.04282752424478531,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924171.353665,0.06986856460571289,world,pelvis,4.462049185832581,-1.7338668566664779,1,0,1,1784923961.1971903,210.2263433933258,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924171.3536654,0.06986832618713379,world,pelvis,4.462049185832581,-1.7338668566664779,0.7100967836779472,-0.010877331923988152,-0.022187488007654518,0.9586462736301399,-0.2835255210402981,capsules,0.05,0.5,0.1,0.5,0.5
1962,1784924171.5232813,196.30400120280683,1,1784924171.5223062,0.0009751319885253906,17,0.054853204637765884,1,0.07073654234409332,1,0.2401140034198761,1,0.21528461575508118,1,0.40481704473495483,1,-0.28041887283325195,1,-0.11513245105743408,1,-0.11949470639228821,1,-0.5928255319595337,1,0.6582575440406799,1,0.11636682599782944,1,-0.1570109724998474,1,-0.03831713646650314,1,-0.03864901140332222,1,-0.11979489028453827,1,-0.022849496454000473,1,0.044447943568229675,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924171.4585066,0.06477475166320801,world,pelvis,4.50393486706249,-1.6791099829770573,1,0,1,1784923961.1971903,210.32609105110168,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924171.4585066,0.06477475166320801,world,pelvis,4.50393486706249,-1.6791099829770573,0.7094757920311061,-0.017518411421183037,-0.018520305009835925,0.9578437840820824,-0.2861562315570606,capsules,0.05,0.5,0.1,0.5,0.5
1963,1784924171.623186,196.40390267875046,1,1784924171.622956,0.0002300739288330078,17,0.04164879396557808,1,0.06415646523237228,1,0.2412434071302414,1,0.0758361741900444,1,0.4068183898925781,1,-0.3097682595252991,1,-0.1738911122083664,1,-0.12473181635141373,1,-0.7968689799308777,1,0.59662264585495,1,0.08010256290435791,1,-0.16014467179775238,1,-0.03991929441690445,1,-0.03985428065061569,1,-0.1193663477897644,1,-0.02565327100455761,1,0.04841194674372673,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924171.591821,0.031365156173706055,world,pelvis,4.527089940723483,-1.6711667977436075,1,0,1,1784923961.1971903,210.4259958267212,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924171.5918212,0.03136491775512695,world,pelvis,4.527089940723483,-1.6711667977436075,0.7082702821795315,-0.025662423347505077,-0.02087183817412331,0.9599957719492224,-0.2780538153645501,capsules,0.05,0.5,0.1,0.5,0.5
1964,1784924171.7234347,196.5041582211852,1,1784924171.722688,0.0007467269897460938,17,0.024493776261806488,1,0.05406767874956131,1,0.24230347573757172,1,-0.10081130266189575,1,0.42610102891921997,1,-0.28376248478889465,1,-0.28355875611305237,1,-0.16389626264572144,1,-0.9483016133308411,1,0.42554786801338196,1,0.00672315014526248,1,-0.16019824147224426,1,-0.0404476635158062,1,-0.03985428065061569,1,-0.11872353404760361,1,-0.025874847546219826,1,0.05098319053649902,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924171.70999,0.013444662094116211,world,pelvis,4.5486898702014935,-1.666274617510533,1,0,1,1784923961.1971903,210.52624440193176,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924171.7099903,0.01344442367553711,world,pelvis,4.5486898702014935,-1.666274617510533,0.7094001132507494,-0.03087522411165322,-0.023470381689654825,0.9630580470286292,-0.2664865095512339,capsules,0.05,0.5,0.1,0.5,0.5
1965,1784924171.8232684,196.60398866329342,1,1784924171.8224902,0.0007781982421875,17,-0.012213408946990967,1,0.04714004695415497,1,0.2418602705001831,1,-0.31693482398986816,1,0.49028849601745605,1,-0.20980782806873322,1,-0.4221922755241394,1,-0.2965616285800934,1,-1.029291033744812,1,0.21944314241409302,1,-0.10905645042657852,1,-0.16047947108745575,1,-0.03979998454451561,1,-0.03882310539484024,1,-0.11842891573905945,1,-0.025925979018211365,1,0.052362553775310516,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924171.7687957,0.05447268486022949,world,pelvis,4.55589846850943,-1.6637052203796117,1,0,1,1784923961.1971903,210.6260781288147,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924171.7687957,0.05447268486022949,world,pelvis,4.55589846850943,-1.6637052203796117,0.7100883411184569,-0.03018736657725313,-0.024527293866119626,0.961613494739985,-0.27163692953773494,capsules,0.05,0.5,0.1,0.5,0.5
1966,1784924171.9232535,196.7039717035368,1,1784924171.922339,0.0009145736694335938,17,-0.023101020604372025,1,0.04608994349837303,1,0.2408277541399002,1,-0.5775437951087952,1,0.536092221736908,1,-0.12119647115468979,1,-0.571060299873352,1,-0.4632262587547302,1,-1.0895596742630005,1,-0.0031997880432754755,1,-0.28019118309020996,1,-0.16039910912513733,1,-0.03980850428342819,1,-0.0341627262532711,1,-0.1199154183268547,1,-0.025082290172576904,1,0.05771931633353233,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924171.8918054,0.0314481258392334,world,pelvis,4.610709689862892,-1.5844555009378924,1,0,1,1784923961.1971903,210.72606325149536,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924171.8918054,0.0314481258392334,world,pelvis,4.610709689862892,-1.5844555009378924,0.7047822645918443,-0.0294879091432506,-0.020031715421960687,0.9608220212550158,-0.27486403377495383,capsules,0.05,0.5,0.1,0.5,0.5
1967,1784924172.0233324,196.8040499407798,1,1784924172.0229225,0.00040984153747558594,17,-0.025069627910852432,1,0.03505503386259079,1,0.22775736451148987,1,-0.8197090029716492,1,0.5410177707672119,1,-0.036312203854322433,1,-0.6842033863067627,1,-0.6304421424865723,1,-1.1439321041107178,1,-0.21864020824432373,1,-0.4347037971019745,1,-0.15849746763706207,1,-0.03812965005636215,1,-0.03326546773314476,1,-0.12197776883840561,1,-0.023821016773581505,1,0.059098679572343826,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924171.9918253,0.031507015228271484,world,pelvis,4.604250950479544,-1.6061160370734717,1,0,1,1784923961.1971903,210.8261420726776,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924171.9918256,0.03150677680969238,world,pelvis,4.604250950479544,-1.6061160370734717,0.7025046751210217,-0.02787201385837601,-0.013680611774558649,0.9628662858306267,-0.2681874480949589,capsules,0.05,0.5,0.1,0.5,0.5
1968,1784924172.123253,196.9039710983634,1,1784924172.1225903,0.0006628036499023438,17,-0.02401166968047619,1,0.016055110841989517,1,0.19847850501537323,1,-0.9488869905471802,1,0.5472495555877686,1,0.03802594542503357,1,-0.6989918947219849,1,-0.7194969058036804,1,-1.2403931617736816,1,-0.4277050197124481,1,-0.4543219804763794,1,-0.16026519238948822,1,-0.03763536363840103,1,-0.037550874054431915,1,-0.12262057512998581,1,-0.022201813757419586,1,0.0569559745490551,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924172.0918007,0.03145241737365723,world,pelvis,4.590618685234786,-1.6334197033272317,1,0,1,1784923961.1971903,210.92606282234192,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924172.091801,0.031452178955078125,world,pelvis,4.590618685234786,-1.6334197033272317,0.7012509269213932,-0.031210441700238848,-0.00386555984053949,0.9660281882370616,-0.25651609171242196,capsules,0.05,0.5,0.1,0.5,0.5
1969,1784924172.223259,197.00397737696767,1,1784924172.2225678,0.0006911754608154297,17,-0.02725250832736492,1,-0.01218240987509489,1,0.16422009468078613,1,-1.0051648616790771,1,0.5711460709571838,1,0.03834952041506767,1,-0.5792455673217773,1,-0.7155900597572327,1,-1.3227007389068604,1,-0.5829966068267822,1,-0.3897389769554138,1,-0.15971612930297852,1,-0.03478898108005524,1,-0.03950609266757965,1,-0.12307590246200562,1,-0.021588223055005074,1,0.054344553500413895,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924172.158465,0.06479406356811523,world,pelvis,4.553679074868628,-1.6875454923013298,1,0,1,1784923961.1971903,211.02606868743896,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924172.1584651,0.06479382514953613,world,pelvis,4.553679074868628,-1.6875454923013298,0.7084725753646591,-0.05250061220304858,-0.012674990835082391,0.9725994991061129,-0.22612661202117296,capsules,0.05,0.5,0.1,0.5,0.5
1970,1784924172.3232746,197.1039959890768,1,1784924172.3222735,0.001001119613647461,17,-0.03712233528494835,1,-0.034090958535671234,1,0.14307571947574615,1,-1.0880597829818726,1,0.6102865934371948,1,-0.07095859944820404,1,-0.3374518156051636,1,-0.6828252077102661,1,-1.4654688835144043,1,-0.5834160447120667,1,-0.2556235194206238,1,-0.1573323756456375,1,-0.0345759242773056,1,-0.04340313374996185,1,-0.12134835124015808,1,-0.020130939781665802,1,0.048157498240470886,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924172.2607167,0.06255793571472168,world,pelvis,4.527873790163553,-1.694951756293847,1,0,1,1784923961.1971903,211.12608432769775,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924172.2607167,0.06255793571472168,world,pelvis,4.527873790163553,-1.694951756293847,0.7162852167534385,-0.07735433367109429,-0.021097231923680404,0.9726906811499076,-0.21781655738622904,capsules,0.05,0.5,0.1,0.5,0.5
1971,1784924172.4233577,197.20408198889345,1,1784924172.4229333,0.00042438507080078125,17,-0.053848814219236374,1,-0.06626778841018677,1,0.121729277074337,1,-1.1862225532531738,1,0.7374991178512573,1,-0.27642813324928284,1,-0.0776338130235672,1,-0.5809832811355591,1,-1.6529620885849,1,-0.45023536682128906,1,-0.07430219650268555,1,-0.16070713102817535,1,-0.03446514159440994,1,-0.04152826964855194,1,-0.12054483592510223,1,-0.02227851375937462,1,0.04878691956400871,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924172.3649158,0.058441877365112305,world,pelvis,4.52054152781547,-1.6991810670308707,1,0,1,1784923961.1971903,211.22616744041443,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924172.364916,0.0584416389465332,world,pelvis,4.52054152781547,-1.6991810670308707,0.71629333104724,-0.08387650136886554,-0.020345519889079674,0.9718927533303263,-0.21903257374774066,capsules,0.05,0.5,0.1,0.5,0.5
1972,1784924172.5232518,197.30396963376552,1,1784924172.5225883,0.0006635189056396484,17,-0.07619988918304443,1,-0.09988970309495926,1,0.10241059958934784,1,-1.2691774368286133,1,0.8334687948226929,1,-0.4666537344455719,1,0.09975668787956238,1,-0.5527843832969666,1,-1.7055847644805908,1,-0.2590630054473877,1,0.08895890414714813,1,-0.16448365151882172,1,-0.0320533812046051,1,-0.04337634891271591,1,-0.12002255022525787,1,-0.018605481833219528,1,0.04621567577123642,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924172.4584777,0.0647740364074707,world,pelvis,4.524372866760715,-1.6867443415098882,1,0,1,1784923961.1971903,211.32606148719788,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924172.458478,0.0647737979888916,world,pelvis,4.524372866760715,-1.6867443415098882,0.7145018624930264,-0.07748393795180394,-0.023487726473044142,0.9707172877570217,-0.22616921389583516,capsules,0.05,0.5,0.1,0.5,0.5
1973,1784924172.6232328,197.40395063441247,1,1784924172.6227121,0.0005207061767578125,17,-0.07243676483631134,1,-0.10799285024404526,1,0.09724050760269165,1,-1.2819286584854126,1,0.9004725813865662,1,-0.5219129920005798,1,0.26916569471359253,1,-0.6171995997428894,1,-1.6808732748031616,1,-0.10251305997371674,1,0.24840901792049408,1,-0.15721184015274048,1,-0.031951114535331726,1,-0.03709555044770241,1,-0.12424099445343018,1,-0.0199945867061615,1,0.045171108096838,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924172.5585938,0.06463909149169922,world,pelvis,4.529910442766887,-1.6861269511100554,1,0,1,1784923961.1971903,211.4260425567627,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924172.558594,0.06463885307312012,world,pelvis,4.529910442766887,-1.6861269511100554,0.7151008685351424,-0.07860292667419459,-0.02342039761476306,0.9710014729843436,-0.22456447705737623,capsules,0.05,0.5,0.1,0.5,0.5
1974,1784924172.723367,197.5040848730132,1,1784924172.7230468,0.00032019615173339844,17,-0.07317331433296204,1,-0.10605242103338242,1,0.0964377224445343,1,-1.2832828760147095,1,0.9883888363838196,1,-0.522560179233551,1,0.47243013978004456,1,-0.7435492873191833,1,-1.6178841590881348,1,0.0337236113846302,1,0.397756427526474,1,-0.15547089278697968,1,-0.02740882709622383,1,-0.03426986187696457,1,-0.1247766762971878,1,-0.015162548050284386,1,0.04317571595311165,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924172.6687405,0.05462646484375,world,pelvis,4.55609696679733,-1.671349351578473,1,0,1,1784923961.1971903,211.5261766910553,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924172.6687405,0.05462646484375,world,pelvis,4.55609696679733,-1.671349351578473,0.7121067406411752,-0.0493716245657417,-0.04705511683129598,0.9732652620889333,-0.2193239345778127,capsules,0.05,0.5,0.1,0.5,0.5
1975,1784924172.8233178,197.604038993828,1,1784924172.8228323,0.00048542022705078125,17,-0.0679638683795929,1,-0.10417782515287399,1,0.09536569565534592,1,-1.2832828760147095,1,1.0773357152938843,1,-0.5254243612289429,1,0.5852376818656921,1,-0.8626604676246643,1,-1.5562613010406494,1,0.13883724808692932,1,0.5383912920951843,1,-0.15652886033058167,1,-0.021477434784173965,1,-0.03826064616441727,1,-0.1261560469865799,1,-0.010688437148928642,1,0.048652999103069305,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924172.7354155,0.08790230751037598,world,pelvis,4.562187773917942,-1.6623729041992554,1,0,1,1784923961.1971903,211.62612748146057,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924172.7354155,0.08790230751037598,world,pelvis,4.562187773917942,-1.6623729041992554,0.7106996519528055,-0.032492905278820365,-0.06105515673617295,0.9737233931287127,-0.21697749334059843,capsules,0.05,0.5,0.1,0.5,0.5
